task_id,timestamp,task_type,amount,deadline_hours,is_recurring,time_of_day,day_of_week,intervention_label,_generating_rule
synth_00286,2026-01-15T23:00:00,paperwork,0.0,130.3,0,23,2,0,non_financial_low_risk
synth_00287,2026-01-15T14:00:00,bill_payment,615.98,4.5,0,14,1,1,deadline_override
synth_00288,2026-01-15T15:00:00,bill_payment,27.68,102.7,0,15,2,0,low_amount
synth_00289,2026-01-15T08:00:00,paperwork,0.0,27.1,0,8,5,0,non_financial_low_risk
synth_00290,2026-01-15T14:00:00,bill_payment,178.22,16.3,0,14,6,0,low_amount
synth_00291,2026-01-15T19:00:00,paperwork,0.0,46.9,0,19,0,0,non_financial_low_risk
synth_00292,2026-01-15T12:00:00,bill_payment,176.27,7.5,0,12,4,1,low_amount
synth_00293,2026-01-15T16:00:00,bill_payment,1159.91,35.2,1,16,1,0,recurring_suppressed
synth_00294,2026-01-15T19:00:00,appointment,0.0,8.5,0,19,5,0,non_financial_low_risk
synth_00295,2026-01-15T16:00:00,appointment,0.0,34.0,0,16,4,0,non_financial_low_risk
synth_00296,2026-01-15T00:00:00,appointment,0.0,30.9,0,0,2,0,non_financial_low_risk
synth_00297,2026-01-15T20:00:00,bill_payment,118.22,109.9,0,20,0,0,low_amount
synth_00298,2026-01-15T16:00:00,bill_payment,179.78,2.5,0,16,5,1,deadline_override
synth_00299,2026-01-15T21:00:00,paperwork,0.0,23.0,0,21,1,1,non_financial_low_risk
synth_00300,2026-01-16T00:00:00,reminder,0.0,5.6,0,0,3,0,non_financial_low_risk
synth_00301,2026-01-16T23:00:00,bill_payment,273.06,71.6,0,23,5,0,low_amount
synth_00302,2026-01-16T10:00:00,bill_payment,65.48,52.1,0,10,1,0,low_amount
synth_00303,2026-01-16T21:00:00,appointment,0.0,37.9,0,21,6,0,non_financial_low_risk
synth_00304,2026-01-16T08:00:00,appointment,0.0,78.1,0,8,4,0,non_financial_low_risk
synth_00305,2026-01-16T09:00:00,reminder,0.0,15.7,0,9,1,0,non_financial_low_risk
synth_00306,2026-01-16T22:00:00,reminder,0.0,70.8,0,22,1,0,non_financial_low_risk
synth_00307,2026-01-16T17:00:00,appointment,0.0,31.4,0,17,6,0,non_financial_low_risk
synth_00308,2026-01-16T11:00:00,bill_payment,201.05,108.5,0,11,6,0,low_amount
synth_00309,2026-01-16T08:00:00,bill_payment,36.53,20.4,0,8,5,0,low_amount
synth_00310,2026-01-16T19:00:00,bill_payment,440.08,57.2,1,19,5,0,recurring_suppressed
synth_00311,2026-01-16T13:00:00,bill_payment,293.95,48.8,1,13,2,0,recurring_suppressed
synth_00312,2026-01-16T15:00:00,bill_payment,566.9,25.1,0,15,3,0,low_amount
synth_00313,2026-01-16T09:00:00,paperwork,0.0,16.3,0,9,5,0,non_financial_low_risk
synth_00314,2026-01-16T07:00:00,paperwork,0.0,50.7,0,7,4,0,non_financial_low_risk
synth_00315,2026-01-16T05:00:00,reminder,0.0,1.8,0,5,3,1,non_financial_but_imminent
synth_00316,2026-01-16T09:00:00,bill_payment,100.97,132.4,0,9,0,1,low_amount
synth_00317,2026-01-16T10:00:00,appointment,0.0,5.4,0,10,2,0,non_financial_low_risk
synth_00318,2026-01-16T04:00:00,appointment,0.0,35.7,0,4,6,0,non_financial_low_risk
synth_00319,2026-01-16T22:00:00,bill_payment,354.49,63.0,0,22,1,1,low_amount
synth_00320,2026-01-17T20:00:00,bill_payment,45.24,10.3,0,20,3,0,low_amount
synth_00321,2026-01-17T21:00:00,appointment,0.0,4.4,0,21,0,0,non_financial_low_risk
synth_00322,2026-01-17T08:00:00,bill_payment,95.33,14.5,1,8,2,0,recurring_suppressed
synth_00323,2026-01-17T20:00:00,paperwork,0.0,0.6,0,20,2,1,non_financial_but_imminent
synth_00324,2026-01-17T22:00:00,bill_payment,52.49,25.0,0,22,6,0,low_amount
synth_00325,2026-01-17T04:00:00,bill_payment,452.11,45.8,1,4,3,0,recurring_suppressed
synth_00326,2026-01-17T13:00:00,paperwork,0.0,44.7,0,13,5,0,non_financial_low_risk
synth_00327,2026-01-17T21:00:00,appointment,0.0,37.0,0,21,6,0,non_financial_low_risk
synth_00328,2026-01-17T18:00:00,bill_payment,35.65,58.4,1,18,0,0,recurring_suppressed
synth_00329,2026-01-17T18:00:00,appointment,0.0,33.8,0,18,4,0,non_financial_low_risk
synth_00330,2026-01-17T02:00:00,bill_payment,155.0,11.0,0,2,4,0,low_amount
synth_00331,2026-01-17T21:00:00,bill_payment,45.24,39.8,0,21,6,0,low_amount
synth_00332,2026-01-17T17:00:00,bill_payment,83.57,26.5,0,17,0,0,low_amount
synth_00333,2026-01-17T20:00:00,bill_payment,70.5,69.7,0,20,3,0,low_amount
synth_00334,2026-01-17T12:00:00,reminder,0.0,28.6,0,12,3,0,non_financial_low_risk
synth_00335,2026-01-17T04:00:00,reminder,0.0,99.6,0,4,5,0,non_financial_low_risk
synth_00336,2026-01-17T00:00:00,bill_payment,687.01,6.5,0,0,6,1,low_amount
synth_00337,2026-01-17T07:00:00,bill_payment,304.51,36.4,0,7,3,0,low_amount
synth_00338,2026-01-17T06:00:00,bill_payment,77.37,103.3,1,6,0,0,recurring_suppressed
synth_00339,2026-01-17T12:00:00,bill_payment,276.42,2.4,0,12,3,1,deadline_override
synth_00340,2026-01-18T10:00:00,bill_payment,149.96,81.2,0,10,4,0,low_amount
synth_00341,2026-01-18T09:00:00,appointment,0.0,18.6,0,9,1,0,non_financial_low_risk
synth_00342,2026-01-18T08:00:00,appointment,0.0,25.6,0,8,0,0,non_financial_low_risk
synth_00343,2026-01-18T05:00:00,appointment,0.0,63.8,0,5,5,0,non_financial_low_risk
synth_00344,2026-01-18T11:00:00,appointment,0.0,2.3,0,11,5,0,non_financial_low_risk
synth_00345,2026-01-18T13:00:00,paperwork,0.0,18.4,0,13,3,0,non_financial_low_risk
synth_00346,2026-01-18T22:00:00,bill_payment,369.41,90.9,0,22,1,0,low_amount
synth_00347,2026-01-18T13:00:00,reminder,0.0,39.7,0,13,4,0,non_financial_low_risk
synth_00348,2026-01-18T11:00:00,bill_payment,74.42,4.0,0,11,0,1,deadline_override
synth_00349,2026-01-18T12:00:00,paperwork,0.0,2.5,0,12,5,0,non_financial_low_risk
synth_00350,2026-01-18T10:00:00,bill_payment,245.44,11.7,1,10,2,0,recurring_suppressed
synth_00351,2026-01-18T07:00:00,bill_payment,140.82,44.5,1,7,4,0,recurring_suppressed
synth_00352,2026-01-18T15:00:00,bill_payment,123.8,17.7,0,15,3,0,low_amount
synth_00353,2026-01-18T10:00:00,reminder,0.0,30.4,0,10,1,0,non_financial_low_risk
synth_00354,2026-01-18T18:00:00,bill_payment,172.69,7.6,1,18,4,0,recurring_suppressed
synth_00355,2026-01-18T17:00:00,bill_payment,70.49,40.5,1,17,5,0,recurring_suppressed
synth_00356,2026-01-18T14:00:00,bill_payment,392.23,61.7,0,14,1,0,low_amount
synth_00357,2026-01-18T20:00:00,bill_payment,33.17,9.8,0,20,0,0,low_amount
synth_00358,2026-01-18T21:00:00,paperwork,0.0,3.7,0,21,0,0,non_financial_low_risk
synth_00359,2026-01-18T16:00:00,bill_payment,344.14,59.0,1,16,3,0,recurring_suppressed
synth_00360,2026-01-19T19:00:00,appointment,0.0,52.7,0,19,3,0,non_financial_low_risk
synth_00361,2026-01-19T17:00:00,bill_payment,164.56,0.8,0,17,2,0,deadline_override
synth_00362,2026-01-19T05:00:00,paperwork,0.0,53.8,0,5,0,0,non_financial_low_risk
synth_00363,2026-01-19T19:00:00,appointment,0.0,13.2,0,19,4,0,non_financial_low_risk
synth_00364,2026-01-19T07:00:00,bill_payment,271.6,153.7,0,7,5,0,low_amount
synth_00365,2026-01-19T20:00:00,appointment,0.0,90.4,0,20,6,0,non_financial_low_risk
synth_00366,2026-01-19T22:00:00,bill_payment,111.39,31.0,0,22,1,0,low_amount
synth_00367,2026-01-19T10:00:00,paperwork,0.0,49.7,0,10,4,0,non_financial_low_risk
synth_00368,2026-01-19T01:00:00,reminder,0.0,108.1,0,1,1,0,non_financial_low_risk
synth_00369,2026-01-19T15:00:00,reminder,0.0,104.9,0,15,2,1,non_financial_low_risk
synth_00370,2026-01-19T06:00:00,bill_payment,167.99,126.8,0,6,4,0,low_amount
synth_00371,2026-01-19T02:00:00,paperwork,0.0,82.6,0,2,2,0,non_financial_low_risk
synth_00372,2026-01-19T23:00:00,bill_payment,417.31,108.9,0,23,1,0,low_amount
synth_00373,2026-01-19T23:00:00,appointment,0.0,3.9,0,23,2,0,non_financial_low_risk
synth_00374,2026-01-19T12:00:00,bill_payment,391.2,70.3,0,12,6,0,low_amount
synth_00375,2026-01-19T14:00:00,appointment,0.0,73.5,0,14,3,0,non_financial_low_risk
synth_00376,2026-01-19T05:00:00,appointment,0.0,22.6,0,5,5,0,non_financial_low_risk
synth_00377,2026-01-19T08:00:00,bill_payment,307.63,13.6,1,8,1,0,recurring_suppressed
synth_00378,2026-01-19T12:00:00,paperwork,0.0,8.0,0,12,2,0,non_financial_low_risk
synth_00379,2026-01-19T02:00:00,bill_payment,668.75,68.8,1,2,1,0,recurring_suppressed
synth_00380,2026-01-20T03:00:00,appointment,0.0,34.5,0,3,0,0,non_financial_low_risk
synth_00381,2026-01-20T10:00:00,appointment,0.0,43.6,0,10,6,0,non_financial_low_risk
synth_00382,2026-01-20T07:00:00,bill_payment,117.76,111.1,0,7,4,0,low_amount
synth_00383,2026-01-20T08:00:00,appointment,0.0,8.9,0,8,2,0,non_financial_low_risk
synth_00384,2026-01-20T11:00:00,bill_payment,62.34,17.1,0,11,2,0,low_amount
synth_00385,2026-01-20T19:00:00,paperwork,0.0,32.9,0,19,1,0,non_financial_low_risk
synth_00386,2026-01-20T10:00:00,bill_payment,31.81,88.5,0,10,3,0,low_amount
synth_00387,2026-01-20T19:00:00,paperwork,0.0,94.2,0,19,1,0,non_financial_low_risk
synth_00388,2026-01-20T15:00:00,appointment,0.0,57.0,0,15,2,0,non_financial_low_risk
synth_00389,2026-01-20T07:00:00,bill_payment,40.96,48.1,0,7,2,0,low_amount
synth_00390,2026-01-20T03:00:00,paperwork,0.0,24.0,0,3,4,0,non_financial_low_risk
synth_00391,2026-01-20T17:00:00,reminder,0.0,9.5,0,17,0,0,non_financial_low_risk
synth_00392,2026-01-20T14:00:00,appointment,0.0,59.1,0,14,6,0,non_financial_low_risk
synth_00393,2026-01-20T13:00:00,appointment,0.0,82.0,0,13,5,0,non_financial_low_risk
synth_00394,2026-01-20T21:00:00,appointment,0.0,13.3,0,21,1,0,non_financial_low_risk
synth_00395,2026-01-20T19:00:00,paperwork,0.0,3.7,0,19,3,0,non_financial_low_risk
synth_00396,2026-01-20T22:00:00,appointment,0.0,123.4,0,22,3,0,non_financial_low_risk
synth_00397,2026-01-20T17:00:00,paperwork,0.0,21.4,0,17,4,0,non_financial_low_risk
synth_00398,2026-01-20T01:00:00,bill_payment,653.47,21.0,0,1,4,0,low_amount
synth_00399,2026-01-20T10:00:00,appointment,0.0,24.5,0,10,6,0,non_financial_low_risk
synth_00400,2026-01-21T18:00:00,bill_payment,58.53,35.1,0,18,1,0,low_amount
synth_00401,2026-01-21T00:00:00,bill_payment,517.6,33.3,0,0,3,0,low_amount
synth_00402,2026-01-21T15:00:00,bill_payment,77.34,11.1,0,15,0,0,low_amount
synth_00403,2026-01-21T09:00:00,appointment,0.0,18.4,0,9,0,0,non_financial_low_risk
synth_00404,2026-01-21T23:00:00,bill_payment,964.69,54.3,1,23,1,0,recurring_suppressed
synth_00405,2026-01-21T13:00:00,appointment,0.0,19.3,0,13,3,0,non_financial_low_risk
synth_00406,2026-01-21T19:00:00,bill_payment,28.32,27.2,1,19,1,0,recurring_suppressed
synth_00407,2026-01-21T17:00:00,bill_payment,36.16,76.3,0,17,1,0,low_amount
synth_00408,2026-01-21T10:00:00,bill_payment,16.24,32.3,0,10,4,0,low_amount
synth_00409,2026-01-21T21:00:00,bill_payment,48.26,29.4,1,21,5,0,recurring_suppressed
synth_00410,2026-01-21T21:00:00,reminder,0.0,42.8,0,21,1,0,non_financial_low_risk
synth_00411,2026-01-21T19:00:00,bill_payment,46.83,7.3,0,19,1,0,low_amount
synth_00412,2026-01-21T05:00:00,bill_payment,140.56,120.7,0,5,4,0,low_amount
synth_00413,2026-01-21T06:00:00,bill_payment,792.85,145.6,0,6,6,0,low_amount
synth_00414,2026-01-21T13:00:00,appointment,0.0,50.8,0,13,5,0,non_financial_low_risk
synth_00415,2026-01-21T05:00:00,paperwork,0.0,28.2,0,5,0,0,non_financial_low_risk
synth_00416,2026-01-21T01:00:00,paperwork,0.0,12.0,0,1,2,0,non_financial_low_risk
synth_00417,2026-01-21T16:00:00,bill_payment,502.56,71.1,0,16,0,0,low_amount
synth_00418,2026-01-21T06:00:00,bill_payment,205.66,68.5,0,6,3,0,low_amount
synth_00419,2026-01-21T09:00:00,paperwork,0.0,66.8,0,9,6,0,non_financial_low_risk
synth_00420,2026-01-22T07:00:00,bill_payment,31.21,27.8,0,7,1,0,low_amount
synth_00421,2026-01-22T22:00:00,appointment,0.0,20.7,0,22,4,0,non_financial_low_risk
synth_00422,2026-01-22T11:00:00,bill_payment,62.92,11.1,1,11,4,0,recurring_suppressed
synth_00423,2026-01-22T22:00:00,appointment,0.0,18.8,0,22,2,0,non_financial_low_risk
synth_00424,2026-01-22T01:00:00,bill_payment,215.72,158.0,0,1,2,0,low_amount
synth_00425,2026-01-22T21:00:00,bill_payment,372.67,59.6,0,21,3,0,low_amount
synth_00426,2026-01-22T13:00:00,appointment,0.0,15.0,0,13,3,0,non_financial_low_risk
synth_00427,2026-01-22T02:00:00,appointment,0.0,101.8,0,2,3,0,non_financial_low_risk
synth_00428,2026-01-22T00:00:00,bill_payment,547.34,144.0,0,0,6,0,low_amount
synth_00429,2026-01-22T14:00:00,paperwork,0.0,63.0,0,14,5,0,non_financial_low_risk
synth_00430,2026-01-22T06:00:00,bill_payment,25.28,11.8,0,6,3,0,low_amount
synth_00431,2026-01-22T18:00:00,paperwork,0.0,19.8,0,18,1,0,non_financial_low_risk
synth_00432,2026-01-22T21:00:00,appointment,0.0,20.2,0,21,6,1,non_financial_low_risk
synth_00433,2026-01-22T14:00:00,bill_payment,399.94,6.4,0,14,3,1,low_amount
synth_00434,2026-01-22T22:00:00,reminder,0.0,10.9,0,22,1,0,non_financial_low_risk
synth_00435,2026-01-22T20:00:00,bill_payment,44.71,4.1,0,20,1,1,deadline_override
synth_00436,2026-01-22T07:00:00,appointment,0.0,62.1,0,7,3,0,non_financial_low_risk
synth_00437,2026-01-22T15:00:00,paperwork,0.0,0.1,0,15,0,1,non_financial_but_imminent
synth_00438,2026-01-22T04:00:00,bill_payment,1116.76,212.9,0,4,3,1,high_amount
synth_00439,2026-01-22T04:00:00,bill_payment,241.09,18.0,0,4,3,0,low_amount
synth_00440,2026-01-23T21:00:00,paperwork,0.0,6.9,0,21,1,0,non_financial_low_risk
synth_00441,2026-01-23T05:00:00,appointment,0.0,45.2,0,5,3,0,non_financial_low_risk
synth_00442,2026-01-23T04:00:00,bill_payment,219.82,11.8,0,4,6,0,low_amount
synth_00443,2026-01-23T13:00:00,paperwork,0.0,20.8,0,13,2,0,non_financial_low_risk
synth_00444,2026-01-23T09:00:00,bill_payment,213.36,44.1,0,9,6,0,low_amount
synth_00445,2026-01-23T20:00:00,bill_payment,36.09,10.0,0,20,0,0,low_amount
synth_00446,2026-01-23T12:00:00,paperwork,0.0,13.1,0,12,0,0,non_financial_low_risk
synth_00447,2026-01-23T00:00:00,appointment,0.0,3.5,0,0,2,0,non_financial_low_risk
synth_00448,2026-01-23T15:00:00,bill_payment,718.75,21.8,0,15,6,0,low_amount
synth_00449,2026-01-23T06:00:00,appointment,0.0,0.7,0,6,0,1,non_financial_but_imminent
synth_00450,2026-01-23T09:00:00,reminder,0.0,24.4,0,9,5,0,non_financial_low_risk
synth_00451,2026-01-23T12:00:00,paperwork,0.0,26.4,0,12,0,0,non_financial_low_risk
synth_00452,2026-01-23T02:00:00,appointment,0.0,8.0,0,2,2,0,non_financial_low_risk
synth_00453,2026-01-23T04:00:00,reminder,0.0,175.8,0,4,4,0,non_financial_low_risk
synth_00454,2026-01-23T20:00:00,appointment,0.0,69.2,0,20,5,0,non_financial_low_risk
synth_00455,2026-01-23T13:00:00,bill_payment,11.79,13.1,1,13,0,0,recurring_suppressed
synth_00456,2026-01-23T23:00:00,appointment,0.0,17.8,0,23,5,0,non_financial_low_risk
synth_00457,2026-01-23T16:00:00,bill_payment,552.43,8.6,0,16,4,0,low_amount
synth_00458,2026-01-23T04:00:00,paperwork,0.0,8.8,0,4,5,0,non_financial_low_risk
synth_00459,2026-01-23T02:00:00,bill_payment,93.72,59.8,0,2,3,0,low_amount
synth_00460,2026-01-24T03:00:00,bill_payment,148.16,22.0,1,3,4,0,recurring_suppressed
synth_00461,2026-01-24T01:00:00,bill_payment,38.59,121.4,1,1,4,0,recurring_suppressed
synth_00462,2026-01-24T07:00:00,paperwork,0.0,51.2,0,7,2,0,non_financial_low_risk
synth_00463,2026-01-24T02:00:00,reminder,0.0,18.5,0,2,4,0,non_financial_low_risk
synth_00464,2026-01-24T05:00:00,appointment,0.0,111.5,0,5,1,0,non_financial_low_risk
synth_00465,2026-01-24T02:00:00,reminder,0.0,147.9,0,2,3,0,non_financial_low_risk
synth_00466,2026-01-24T02:00:00,paperwork,0.0,17.9,0,2,4,0,non_financial_low_risk
synth_00467,2026-01-24T11:00:00,bill_payment,23.93,64.6,1,11,4,0,recurring_suppressed
synth_00468,2026-01-24T23:00:00,reminder,0.0,71.8,0,23,4,0,non_financial_low_risk
synth_00469,2026-01-24T22:00:00,bill_payment,30.6,12.7,0,22,0,0,low_amount
synth_00470,2026-01-24T16:00:00,bill_payment,1059.91,62.4,1,16,1,0,recurring_suppressed
synth_00471,2026-01-24T04:00:00,reminder,0.0,172.6,0,4,5,0,non_financial_low_risk
synth_00472,2026-01-24T18:00:00,bill_payment,30.84,29.4,0,18,0,0,low_amount
synth_00473,2026-01-24T18:00:00,appointment,0.0,24.1,0,18,4,0,non_financial_low_risk
synth_00474,2026-01-24T09:00:00,appointment,0.0,6.7,0,9,2,0,non_financial_low_risk
synth_00475,2026-01-24T23:00:00,reminder,0.0,24.0,0,23,2,0,non_financial_low_risk
synth_00476,2026-01-24T04:00:00,bill_payment,54.24,72.7,0,4,0,0,low_amount
synth_00477,2026-01-24T17:00:00,appointment,0.0,25.0,0,17,2,0,non_financial_low_risk
synth_00478,2026-01-24T21:00:00,bill_payment,90.73,6.1,1,21,2,0,recurring_suppressed
synth_00479,2026-01-24T10:00:00,appointment,0.0,2.0,0,10,1,0,non_financial_low_risk
synth_00480,2026-01-25T05:00:00,bill_payment,84.82,54.3,1,5,0,0,recurring_suppressed
synth_00481,2026-01-25T17:00:00,reminder,0.0,39.0,0,17,1,0,non_financial_low_risk
synth_00482,2026-01-25T07:00:00,bill_payment,278.97,3.1,0,7,1,1,deadline_override
synth_00483,2026-01-25T02:00:00,bill_payment,22.27,119.7,1,2,1,0,recurring_suppressed
synth_00484,2026-01-25T05:00:00,bill_payment,376.08,2.1,0,5,4,1,deadline_override
synth_00485,2026-01-25T12:00:00,paperwork,0.0,32.9,0,12,5,0,non_financial_low_risk
synth_00486,2026-01-25T19:00:00,bill_payment,429.55,28.3,1,19,4,0,recurring_suppressed
synth_00487,2026-01-25T17:00:00,appointment,0.0,33.2,0,17,3,0,non_financial_low_risk
synth_00488,2026-01-25T20:00:00,bill_payment,63.11,103.7,0,20,6,0,low_amount
synth_00489,2026-01-25T11:00:00,bill_payment,68.47,31.4,0,11,4,0,low_amount
synth_00490,2026-01-25T08:00:00,bill_payment,61.12,11.9,0,8,0,0,low_amount
synth_00491,2026-01-25T18:00:00,appointment,0.0,21.2,0,18,1,0,non_financial_low_risk
synth_00492,2026-01-25T01:00:00,bill_payment,222.2,81.3,0,1,6,0,low_amount
synth_00493,2026-01-25T18:00:00,bill_payment,27.0,89.6,1,18,2,0,recurring_suppressed
synth_00494,2026-01-25T00:00:00,appointment,0.0,117.8,0,0,5,0,non_financial_low_risk
synth_00495,2026-01-25T18:00:00,reminder,0.0,39.8,0,18,1,0,non_financial_low_risk
synth_00496,2026-01-25T17:00:00,paperwork,0.0,168.9,0,17,2,0,non_financial_low_risk
synth_00497,2026-01-25T10:00:00,bill_payment,18.13,1.0,0,10,4,1,deadline_override
synth_00498,2026-01-25T04:00:00,bill_payment,387.8,1.1,0,4,6,1,deadline_override
synth_00499,2026-01-25T02:00:00,appointment,0.0,21.8,0,2,2,0,non_financial_low_risk
synth_00500,2026-01-26T10:00:00,appointment,0.0,42.3,0,10,2,0,non_financial_low_risk
synth_00501,2026-01-26T13:00:00,reminder,0.0,63.3,0,13,6,0,non_financial_low_risk
synth_00502,2026-01-26T22:00:00,appointment,0.0,18.3,0,22,4,0,non_financial_low_risk
synth_00503,2026-01-26T07:00:00,reminder,0.0,74.2,0,7,5,0,non_financial_low_risk
synth_00504,2026-01-26T22:00:00,bill_payment,46.05,6.5,0,22,4,0,low_amount
synth_00505,2026-01-26T01:00:00,reminder,0.0,161.2,0,1,1,0,non_financial_low_risk
synth_00506,2026-01-26T07:00:00,reminder,0.0,164.5,0,7,5,0,non_financial_low_risk
synth_00507,2026-01-26T23:00:00,reminder,0.0,7.3,0,23,0,0,non_financial_low_risk
synth_00508,2026-01-26T02:00:00,reminder,0.0,8.8,0,2,6,0,non_financial_low_risk
synth_00509,2026-01-26T14:00:00,appointment,0.0,104.5,0,14,0,0,non_financial_low_risk
synth_00510,2026-01-26T12:00:00,bill_payment,49.54,5.5,1,12,3,1,deadline_override
synth_00511,2026-01-26T15:00:00,reminder,0.0,103.6,0,15,3,0,non_financial_low_risk
synth_00512,2026-01-26T01:00:00,bill_payment,272.95,12.3,0,1,2,1,low_amount
synth_00513,2026-01-26T02:00:00,bill_payment,47.79,105.1,1,2,4,0,recurring_suppressed
synth_00514,2026-01-26T19:00:00,reminder,0.0,19.8,0,19,3,0,non_financial_low_risk
synth_00515,2026-01-26T10:00:00,bill_payment,310.54,27.3,1,10,1,0,recurring_suppressed
synth_00516,2026-01-26T09:00:00,bill_payment,585.24,37.3,0,9,1,0,low_amount
synth_00517,2026-01-26T02:00:00,bill_payment,178.41,2.7,1,2,2,1,deadline_override
synth_00518,2026-01-26T03:00:00,appointment,0.0,31.4,0,3,0,0,non_financial_low_risk
synth_00519,2026-01-26T15:00:00,appointment,0.0,181.2,0,15,6,0,non_financial_low_risk
synth_00520,2026-01-27T21:00:00,paperwork,0.0,30.6,0,21,2,0,non_financial_low_risk
synth_00521,2026-01-27T12:00:00,appointment,0.0,9.8,0,12,2,0,non_financial_low_risk
synth_00522,2026-01-27T04:00:00,bill_payment,127.18,87.1,0,4,6,0,low_amount
synth_00523,2026-01-27T07:00:00,bill_payment,775.99,25.7,0,7,4,0,low_amount
synth_00524,2026-01-27T18:00:00,bill_payment,512.75,55.8,0,18,1,0,low_amount
synth_00525,2026-01-27T19:00:00,bill_payment,154.44,77.4,0,19,1,0,low_amount
synth_00526,2026-01-27T05:00:00,paperwork,0.0,9.1,0,5,1,0,non_financial_low_risk
synth_00527,2026-01-27T02:00:00,bill_payment,630.96,14.3,0,2,0,0,low_amount
synth_00528,2026-01-27T22:00:00,bill_payment,94.32,29.4,0,22,4,0,low_amount
synth_00529,2026-01-27T04:00:00,paperwork,0.0,5.7,0,4,1,0,non_financial_low_risk
synth_00530,2026-01-27T03:00:00,appointment,0.0,160.7,0,3,0,0,non_financial_low_risk
synth_00531,2026-01-27T12:00:00,bill_payment,62.22,20.2,0,12,5,0,low_amount
synth_00532,2026-01-27T08:00:00,appointment,0.0,1.8,0,8,3,1,non_financial_but_imminent
synth_00533,2026-01-27T01:00:00,appointment,0.0,56.8,0,1,3,0,non_financial_low_risk
synth_00534,2026-01-27T00:00:00,bill_payment,21.16,121.7,0,0,2,0,low_amount
synth_00535,2026-01-27T07:00:00,bill_payment,65.67,57.2,1,7,1,0,recurring_suppressed
synth_00536,2026-01-27T10:00:00,paperwork,0.0,71.4,0,10,2,0,non_financial_low_risk
synth_00537,2026-01-27T14:00:00,appointment,0.0,4.5,0,14,1,0,non_financial_low_risk
synth_00538,2026-01-27T05:00:00,bill_payment,139.68,22.5,1,5,0,0,recurring_suppressed
synth_00539,2026-01-27T16:00:00,appointment,0.0,7.0,0,16,4,1,non_financial_low_risk
synth_00540,2026-01-28T08:00:00,bill_payment,62.2,120.1,0,8,2,0,low_amount
synth_00541,2026-01-28T03:00:00,appointment,0.0,48.4,0,3,5,1,non_financial_low_risk
synth_00542,2026-01-28T11:00:00,bill_payment,184.16,98.1,0,11,2,0,low_amount
synth_00543,2026-01-28T22:00:00,reminder,0.0,66.3,0,22,0,0,non_financial_low_risk
synth_00544,2026-01-28T20:00:00,bill_payment,33.54,160.8,0,20,1,0,low_amount
synth_00545,2026-01-28T00:00:00,bill_payment,124.68,72.7,0,0,3,0,low_amount
synth_00546,2026-01-28T00:00:00,appointment,0.0,44.1,0,0,1,0,non_financial_low_risk
synth_00547,2026-01-28T22:00:00,paperwork,0.0,17.5,0,22,5,0,non_financial_low_risk
synth_00548,2026-01-28T14:00:00,reminder,0.0,91.6,0,14,2,0,non_financial_low_risk
synth_00549,2026-01-28T21:00:00,bill_payment,164.59,42.2,1,21,6,0,recurring_suppressed
